Model,mean_test_score,std_test_score,mean_fit_time,mean_score_time,params
DecisionTreeClassifier,0.772794846382557,0.023416448450251877,0.004568910598754883,0.0005639076232910156,"{'class_weight': None, 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 50, 'criterion': 'gini'}"
DecisionTreeClassifier,0.6553518334985133,0.03857945485281336,0.004683208465576172,0.0005338430404663086,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.6553518334985133,0.03857945485281336,0.004748630523681641,0.0005364418029785156,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'log2', 'max_depth': 10, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.6546085232903865,0.044767561345000824,0.003172755241394043,0.0005704402923583984,"{'class_weight': None, 'splitter': 'random', 'max_features': 'log2', 'max_depth': 10, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.6546085232903865,0.044767561345000824,0.0031667470932006834,0.0005377292633056641,"{'class_weight': None, 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.6533696729435085,0.031050426185585477,0.004375195503234864,0.0007966279983520508,"{'class_weight': None, 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini'}"
DecisionTreeClassifier,0.6533696729435085,0.031050426185585477,0.0034596920013427734,0.0006423234939575195,"{'class_weight': None, 'splitter': 'random', 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}"
DecisionTreeClassifier,0.6414767096134787,0.039035128515725645,0.003964090347290039,0.0005383491516113281,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}"
DecisionTreeClassifier,0.6414767096134787,0.039035128515725645,0.003777170181274414,0.0005230903625488281,"{'class_weight': 'balanced', 'splitter': 'random', 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini'}"
DecisionTreeClassifier,0.4640733399405352,0.023782306996547344,0.004829978942871094,0.0005264043807983399,"{'class_weight': None, 'splitter': 'best', 'max_features': None, 'max_depth': 3, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.44078295341922696,0.0275668068589716,0.0058023929595947266,0.0004996538162231445,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': None, 'max_depth': 3, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.42690782953419226,0.030470267961325997,0.0041073083877563475,0.0004988670349121094,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.42690782953419226,0.030470267961325997,0.004125356674194336,0.0005021810531616211,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.42566897918731417,0.02955035863364734,0.0029402971267700195,0.0005292415618896485,"{'class_weight': None, 'splitter': 'best', 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.42566897918731417,0.02955035863364734,0.003472423553466797,0.0005522012710571289,"{'class_weight': None, 'splitter': 'best', 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'entropy'}"
DecisionTreeClassifier,0.41278493557978196,0.030034137737375087,0.00392906665802002,0.0005152463912963867,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini'}"
DecisionTreeClassifier,0.41278493557978196,0.030034137737375087,0.003760671615600586,0.0004902362823486328,"{'class_weight': 'balanced', 'splitter': 'best', 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini'}"
