tiempo(Segundos);energia(Joules);ciclos;instrucciones;inst/ciclo;porcentajecpu
0.001443870;0.03;  8422525;17121893 ;2.03;52.27;
0.001420715;0.03;  9211703;18225879 ;1.98;44.06;
0.001564057;0.06;  9187267;18036705 ;1.96;40.76;
0.001456648;0.03;  8756905;18032049 ;2.06;50.00;
0.001454484;0.06;  9192247;19069700 ;2.07;39.89;
0.001438475;0.06;  9441103;17443303 ;1.85;53.33;
0.001465837;0.03;  9061935;18390752 ;2.03;46.76;
0.001465046;0.03; 11579193;21631134 ;1.87;30.43;
0.001441025;0.03;  9204715;20859290 ;2.27;44.81;
0.001413898;0.03;  9343067;18572513 ;1.99;0.00;
0.001446130;0.03;  8709978;17348993 ;1.99;35.70;
0.001763921;0.06;  8968824;17915991 ;2.00;100.00;
0.001461431;0.03; 14777304;26961029 ;1.82;46.15;
0.001458375;0.03;  8870838;16892548 ;1.90;42.05;
0.001455098;0.03;  9120358;16727758 ;1.83;36.10;
0.001444666;0.06;  9438279;16955269 ;1.80;31.58;
0.001439196;0.03;  9081542;17723841 ;1.95;41.62;
0.001439062;0.03;  9464269;17610831 ;1.86;100.00;
0.001456917;0.06;  9216642;17508212 ;1.90;38.69;
0.001451921;0.06;  9050408;15993097 ;1.77;38.19;
0.001434311;0.06;  8456359;15706557 ;1.86;44.71;
0.001445284;0.03;  8415945;16748574 ;1.99;40.46;
0.001471735;0.06;  8836775;17236996 ;1.95;38.50;
0.001429178;0.06;  8662442;17971922 ;2.07;41.45;
0.001456737;0.03;  9162790;18634190 ;2.03;38.54;
0.001458692;0.03;  9246061;19721228 ;2.13;44.57;
0.001445762;0.03;  9092191;18276036 ;2.01;37.79;
0.001466033;0.06;  8897397;18779586 ;2.11;25.81;
0.001464728;0.06;  9151478;16629482 ;1.82;33.33;
0.001433592;0.03;  9287213;16687342 ;1.80;26.67;
0.001454130;0.03;  8471076;16212962 ;1.91;37.94;
0.001453952;0.03;  8879637;16523829 ;1.86;44.90;
0.001459946;0.06;  9653100;16193699 ;1.68;42.68;
0.001426927;0.03;  8660519;16513697 ;1.91;43.18;
0.001439020;0.06;  8758904;16860098 ;1.92;45.01;
0.001481711;0.06;  9004450;19216937 ;2.13;39.55;
0.001491159;0.01;  2819797; 1464255 ;0.52;;
0.001476143;0.01;  3052237; 1514994 ;0.50;;
0.001589276;0.01;  2871563; 1447084 ;0.50;;
0.001476287;0.02;  2919173; 1488140 ;0.51;;
0.001512592;0.02;  3604473; 1696398 ;0.47;;
0.001443627;0.01;  3279337; 1613833 ;0.49;;
0.001612277;0.01;  2674792; 1345794 ;0.50;;
0.001476713;0.02;  2814032; 1456855 ;0.52;;
0.001471296;0.01;  2748738; 1471758 ;0.54;;
0.001412079;0.01;  3441499; 1596259 ;0.46;;
0.001455454;0.02;  2747437; 1455509 ;0.53;;
0.001501643;0.01;  2796006; 1354537 ;0.48;;
0.001594202;0.01;  2966299; 1505140 ;0.51;;
0.001454187;0.02;  3546694; 1671488 ;0.47;;
0.001459832;0.01;  2689536; 1441387 ;0.54;;
0.001489530;0.01;  2881017; 1484268 ;0.52;;
0.001436449;0.01;  3096596; 1467482 ;0.47;;
0.001484070;0.01;  2767915; 1404674 ;0.51;;
0.001493654;0.02;  3943430; 1755603 ;0.45;;
0.001477616;0.01;  2819277; 1432094 ;0.51;;
0.001435842;0.02;  3077127; 1561064 ;0.51;;
0.001525774;0.02;  2750945; 1379888 ;0.50;;
0.001473235;0.01;  2445378; 1451871 ;0.59;;
0.001414167;0.02;  3281643; 1580220 ;0.48;;
0.001465730;0.01;  2743905; 1461414 ;0.53;;
0.001506574;0.01;  2833009; 1572846 ;0.56;;
0.001462219;0.01;  2918687; 1504147 ;0.52;;
0.001465575;0.01;  3387412; 1648465 ;0.49;;
0.001500563;0.01;  3364786; 1621191 ;0.48;;
0.001483129;0.01;  2893632; 1390363 ;0.48;;
0.001487283;0.01;  3267154; 1612047 ;0.49;;
0.001534127;0.01;  2743898; 1497540 ;0.55;;
0.001493697;0.02;  3257399; 1609269 ;0.49;;
0.001511959;0.01;  2834509; 1455040 ;0.51;;
