Indices,Accuracy
[2 5 5 3 4],0.725497338871941
[3 2 6 4 4],0.725494499253586
[2 2 2 3 3],0.725494093593821
[3 1 4 2 5],0.725302622184721
[1 5 3 2 5],0.725300999545661
[3 3 6 3 3],0.725297754267541
[2 3 3 2 6],0.725297348607776
[5 3 4 2 1],0.725296537288246
[2 2 6 1 5],0.725296537288246
[5 2 2 5 2],0.725296537288245
[1 3 6 6 4],0.725293292010125
[3 5 4 4 4],0.725293292010125
[1 2 4 3 6],0.725291669371065
[1 5 2 6 3],0.725102226260791
[3 4 5 3 5],0.725096141364315
[5 5 4 2 2],0.72509573570455
[1 5 1 6 3],0.725095330044785
[2 2 4 3 5],0.725095330044785
[2 3 4 4 1],0.72509411306549
[4 2 5 5 1],0.72509330174596
[3 4 1 1 3],0.72509249042643
[2 3 5 1 1],0.725089650808074
[4 2 3 5 5],0.72489777373921
[2 3 6 6 5],0.724897368079444
[5 1 1 5 3],0.724896962419679
[4 3 1 5 3],0.724894528461089
[2 4 4 6 5],0.724894528461089
[2 4 5 3 2],0.724893311481794
[3 4 3 5 6],0.724893311481794
[3 1 4 5 5],0.724892094502499
[3 2 2 2 1],0.724889254884143
[3 2 1 6 4],0.724886415265788
[4 4 5 2 5],0.724698594794574
[5 5 2 5 2],0.724697377815279
[3 6 6 5 2],0.724695755176219
[5 6 6 2 3],0.724695755176219
[1 3 1 4 2],0.724695755176219
[1 2 1 4 5],0.724694132537158
[4 3 4 5 5],0.724692915557863
[2 3 3 2 5],0.724692509898098
[3 3 4 6 4],0.724689264619978
[4 2 5 2 2],0.724684802362562
[1 5 1 2 5],0.724499821509703
[1 3 3 4 3],0.724495764912053
[2 5 6 1 3],0.724494953592523
[4 3 6 2 3],0.724494142272993
[4 6 5 2 3],0.724493736613228
[1 3 3 4 2],0.724492925293698
[2 6 2 4 3],0.724492113974168
[1 3 6 3 4],0.724492113974167
[6 3 5 2 3],0.724491708314402
[1 6 5 6 4],0.724490085675342
[3 5 5 3 6],0.724487246056987
[4 3 5 2 4],0.724486840397222
[1 5 6 6 3],0.724294557668592
[4 3 5 2 5],0.724291312390472
[1 4 6 2 6],0.724290501070942
[4 3 1 5 4],0.724290095411177
[2 1 1 1 3],0.724289689751412
[1 1 3 5 3],0.724289689751412
[1 3 4 1 2],0.724288878431882
[3 2 4 1 2],0.724286444473291
[2 1 4 1 3],0.724285633153761
[5 2 5 1 6],0.724285227493996
[3 4 2 5 2],0.724092133445836
[1 5 6 1 3],0.724090916466541
[4 5 1 5 3],0.724090510806776
[2 3 6 4 2],0.724088482507951
[5 4 3 5 3],0.724088076848186
[4 2 5 3 3],0.724088076848186
[4 2 4 4 3],0.724084831570066
[2 4 6 2 4],0.723892143181671
[5 3 6 5 1],0.723890114882845
[3 3 4 4 4],0.72388808658402
[1 2 4 3 5],0.72388727526449
[4 3 5 5 4],0.72388078470825
[4 2 5 4 3],0.723880379048484
[1 1 6 2 5],0.723691341597975
[1 2 2 1 3],0.72369012461868
[5 3 5 5 5],0.723689718958915
[2 6 6 5 1],0.72368931329915
[2 3 1 3 3],0.72368931329915
[3 3 1 4 2],0.72368769066009
[3 5 4 4 5],0.72368687934056
[5 2 1 1 6],0.723686473680795
[1 4 5 6 6],0.723686068021029
[2 3 4 4 4],0.723684039722204
[5 2 4 4 6],0.723683634062439
[6 2 5 2 4],0.723683228402674
[1 1 2 2 3],0.723682417083144
[3 2 5 6 2],0.723679983124554
[2 2 3 1 6],0.723677954825729
[1 4 4 4 5],0.723491351333809
[2 4 6 2 1],0.723487294736159
[2 5 5 6 5],0.723487294736159
[5 3 5 5 1],0.723487294736159
[1 5 5 3 5],0.723486889076394
[1 2 6 1 1],0.723484049458039
[5 4 4 2 6],0.723483643798273
[1 2 4 6 6],0.723479992860388
[4 3 4 5 4],0.723476341922503
[2 4 1 6 5],0.723287710131758
[2 1 1 5 5],0.723286898812228
[2 4 4 4 5],0.723286898812228
[2 6 3 5 5],0.723285681832933
[2 3 1 6 6],0.723284870513403
[4 2 1 5 2],0.723284870513403
[5 6 1 2 4],0.723284464853638
[1 3 2 6 3],0.723282842214578
[1 3 1 4 4],0.723282436554813
[3 3 1 1 3],0.723282030895048
[3 3 1 2 1],0.723281625235283
[3 2 6 3 6],0.723279191276692
[3 1 1 5 3],0.723086097228532
[2 4 1 6 6],0.723084474589472
[1 5 4 6 4],0.723084068929707
[1 1 1 5 3],0.723083663269942
[1 4 3 2 2],0.723083257610177
[2 3 4 6 5],0.723082851950412
[5 6 4 4 3],0.723082851950412
[1 3 1 2 1],0.723082040630882
[2 3 5 1 2],0.723076767053936
[2 2 3 2 5],0.722885701304602
[3 1 1 5 4],0.722882861686246
[2 4 6 2 6],0.722882861686246
[2 5 5 6 2],0.722882861686246
[1 3 6 4 4],0.722878805088596
[2 6 6 2 4],0.722877993769066
[3 2 2 3 3],0.722876776789771
[5 2 3 2 4],0.722876371130006
[2 2 3 4 3],0.722875559810476
[5 3 1 5 5],0.722682871422081
[2 3 1 1 5],0.722681248783021
[3 4 2 2 2],0.722680843123256
[2 3 5 3 2],0.722680437463491
[4 3 4 2 5],0.722680437463491
[2 3 3 2 4],0.722679626143961
[2 5 3 2 4],0.722679626143961
[2 3 6 6 4],0.722676786525605
[1 2 1 3 4],0.722675975206075
[2 4 2 5 6],0.722485720776271
[1 3 6 3 5],0.722481258518855
[4 3 1 2 3],0.72248004153956
[3 2 5 6 5],0.72247923022003
[2 4 4 2 1],0.722478824560265
[2 3 2 4 3],0.722478824560265
[3 1 4 2 4],0.72247760758097
[4 3 5 5 6],0.72247598494191
[5 3 1 2 4],0.722474767962614
[5 6 5 5 5],0.722284107873045
[3 3 6 2 5],0.72228126825469
[5 6 6 5 4],0.722277211657039
[2 5 5 2 1],0.722275994677744
[2 5 5 3 6],0.722275994677744
[3 2 4 1 5],0.722275183358214
[1 5 4 4 2],0.722273966378919
[5 5 4 2 6],0.722273966378919
[2 3 1 6 4],0.722272343739858
[3 2 4 4 5],0.722272343739858
[5 5 1 5 2],0.722079249691699
[5 6 2 2 6],0.722078032712403
[5 6 4 2 2],0.722077627052638
[1 2 3 1 4],0.722076004413578
[5 3 2 5 2],0.722076004413578
[2 2 6 1 6],0.722075598753813
[2 2 3 1 3],0.722073570454988
[5 5 4 2 4],0.722073570454988
[2 4 5 1 5],0.722071947815928
[1 2 3 1 6],0.722069513857338
[5 6 5 5 2],0.721879259427533
[3 6 2 5 2],0.721878853767768
[1 4 2 5 5],0.721876825468943
[2 1 1 2 4],0.721876419809178
[2 6 1 4 3],0.721875608489648
[3 6 4 6 3],0.721874797170118
[3 4 1 2 2],0.721873985850587
[1 5 1 2 4],0.721873580190822
[2 5 4 4 6],0.721873174531057
[1 3 2 5 1],0.721872768871292
[3 5 5 4 6],0.721872768871292
[4 2 3 5 6],0.721870334912702
[3 5 2 5 1],0.721869523593172
[2 5 6 2 5],0.721681297462193
[2 3 5 1 5],0.721678863503602
[1 1 6 5 2],0.721678052184072
[3 5 5 1 6],0.721675212565717
[5 2 1 4 4],0.721675212565717
[4 5 2 5 3],0.721674806905952
[3 4 5 4 6],0.721672372947362
[2 2 6 6 6],0.721671155968066
[1 5 2 5 1],0.721669938988771
[4 3 5 2 2],0.721668722009476
[1 5 6 2 5],0.721478873239437
[1 5 5 1 5],0.721476439280846
[3 6 5 3 3],0.721475627961316
[3 6 2 5 5],0.721475222301551
[2 3 6 4 1],0.721475222301551
[2 1 2 2 3],0.721475222301551
[2 4 5 3 5],0.721474410982021
[2 3 2 2 2],0.721473599662491
[3 1 5 5 6],0.721469543064841
[3 2 1 3 4],0.721469137405076
[3 3 2 5 1],0.721468731745311
[3 5 4 5 1],0.721466703446485
[5 5 5 2 5],0.721279288635036
[2 5 5 6 6],0.721273609398325
[5 4 4 5 4],0.7212715810995
[1 4 5 5 1],0.721271175439735
[1 1 5 6 3],0.72127076977997
[1 3 5 1 2],0.721270364120205
[1 5 2 2 6],0.72126752450185
[2 2 3 6 4],0.72126671318232
[2 3 4 6 6],0.721264684883495
[1 4 6 4 3],0.72107361913416
[5 1 5 2 2],0.72107280781463
[2 6 2 2 5],0.721071590835335
[1 4 2 4 3],0.721071590835335
[2 2 6 3 2],0.721071590835335
[1 3 3 2 2],0.721070779515804
[5 2 4 3 3],0.721070373856039
[2 4 2 4 3],0.721069562536509
[4 2 3 5 2],0.721068751216979
[1 2 5 6 1],0.721067534237684
[1 3 1 1 3],0.721067534237684
[3 4 4 1 3],0.721066722918154
[4 3 4 5 2],0.721064694619329
[2 2 4 4 1],0.721063883299799
[5 4 1 5 2],0.720874845849289
[3 1 5 2 4],0.720871600571169
[5 5 3 5 2],0.720870789251639
[3 5 4 6 3],0.720870383591874
[3 6 6 5 6],0.720869572272344
[3 5 1 1 3],0.720868760952814
[1 2 4 1 5],0.720868355293049
[2 3 3 2 2],0.720868355293049
[3 5 2 3 3],0.720867949633283
[1 5 5 1 2],0.720866326994223
[2 4 6 4 3],0.720865110014928
[4 2 5 6 3],0.720863081716103
[3 3 5 1 4],0.720862270396573
[2 2 4 3 4],0.720859025118453
[2 4 6 2 5],0.720672421626533
[1 6 2 5 5],0.720672015966768
[1 5 6 2 6],0.720668365028883
[1 3 5 1 4],0.720665525410528
[1 2 6 1 6],0.720664308431233
[5 4 5 5 6],0.720470403063543
[1 2 2 3 3],0.720466752125657
[3 2 5 1 5],0.720465535146362
[3 3 6 2 4],0.720463506847537
[2 5 1 4 6],0.720460261569416
[5 2 5 6 4],0.720268384500552
[3 4 6 5 2],0.720267167521256
[2 4 2 2 6],0.720266356201727
[1 2 5 1 2],0.720265139222431
[1 5 6 2 2],0.720265139222431
[1 6 2 2 2],0.720264733562666
[5 4 6 5 3],0.720263922243136
[2 5 5 3 2],0.720262705263841
[1 2 1 1 6],0.720262299604076
[3 2 5 3 1],0.720259054325956
[5 4 4 5 2],0.720069611215681
[1 4 6 2 2],0.720068799896151
[2 5 4 4 5],0.720066365937561
[3 4 4 3 3],0.720064743298501
[3 1 5 1 3],0.720064743298501
[1 1 4 2 6],0.720063526319206
[2 6 1 5 1],0.720063120659441
[2 1 1 5 2],0.72006230933991
[6 2 5 5 4],0.72006149802038
[5 3 1 5 1],0.72005987538132
[3 4 3 5 4],0.720058658402025
[3 2 4 1 6],0.720057847082495
[1 3 6 1 2],0.719869620951515
[2 1 1 2 2],0.71986678133316
[2 4 5 6 2],0.71986678133316
[1 4 6 6 3],0.719866375673395
[2 3 6 3 3],0.719866375673395
[2 5 1 1 3],0.71986597001363
[5 2 4 6 3],0.719864753034335
[2 3 1 4 2],0.719864753034335
[1 5 5 3 4],0.719863941714805
[5 5 4 5 2],0.71986353605504
[2 2 6 4 2],0.719863130395275
[4 4 2 2 3],0.71986272473551
[2 4 5 1 4],0.71986110209645
[2 2 4 1 4],0.71986029077692
[1 4 3 2 4],0.719859073797624
[3 4 3 2 3],0.719858262478094
[5 6 4 5 5],0.71966963068735
[1 4 5 3 5],0.719665979749464
[1 4 5 6 2],0.719663545790874
[1 2 4 1 4],0.719663140131109
[2 1 1 5 6],0.719662734471344
[3 3 4 4 5],0.719661923151814
[1 5 1 4 3],0.719660706172519
[4 3 2 5 3],0.719660300512754
[3 6 5 2 2],0.719659894852989
[2 5 1 4 4],0.719658272213929
[5 2 5 6 6],0.719656649574868
[2 2 3 2 6],0.719654215616278
[2 1 6 4 3],0.719465583825534
[1 2 6 4 2],0.719465178165769
[2 3 6 1 3],0.719464366846239
[2 4 5 6 5],0.719461932887648
[5 6 2 5 6],0.719461121568118
[1 3 3 5 5],0.719460715908353
[4 2 6 5 4],0.719459498929058
[3 2 1 1 5],0.719459093269293
[3 6 2 2 6],0.719458687609528
[5 4 4 2 2],0.719263565262543
[5 2 5 3 6],0.719262348283248
[6 2 1 5 3],0.719257886025832
[1 6 3 5 4],0.719255857727007
[3 2 5 1 2],0.719254640747712
[5 3 4 5 1],0.719252612448887
[4 3 6 5 3],0.719063980658143
[2 4 2 5 5],0.719063169338612
[6 3 4 5 3],0.719061141039787
[2 1 3 5 4],0.719060735380022
[1 4 1 5 1],0.719060329720257
[3 3 4 1 2],0.719058707081197
[3 4 2 3 3],0.719057895761667
[3 2 6 6 3],0.719056273122607
[3 3 4 4 6],0.719053839164016
[1 6 3 5 2],0.718860745115856
[1 2 5 1 5],0.718858716817031
[5 5 4 5 6],0.718858716817031
[1 1 6 5 4],0.718856688518206
[5 4 1 5 6],0.718856282858441
[3 3 5 4 6],0.71885060362173
[1 4 5 3 6],0.71865750957357
[3 5 1 2 5],0.718656292594275
[3 1 5 2 5],0.71865507561498
[2 5 2 4 3],0.71865507561498
[3 6 6 5 4],0.71865183033686
[2 2 4 6 6],0.718651424677095
[5 3 4 4 3],0.718651424677095
[1 2 4 1 6],0.718651424677095
[4 2 4 2 6],0.718650613357565
[3 2 4 4 6],0.718648179398975
[1 1 5 5 5],0.718459141948465
[5 4 1 2 2],0.718458330628935
[2 5 3 5 5],0.71845711364964
[2 4 1 6 4],0.718456707989875
[5 3 5 4 3],0.718454679691049
[3 4 1 5 1],0.718454274031284
[2 5 1 2 2],0.718453462711754
[1 1 1 5 4],0.718453057051989
[3 1 4 2 6],0.718451028753164
[3 4 2 2 6],0.718447377815279
[1 2 1 3 3],0.718253472447589
[5 5 6 5 4],0.718253472447589
[5 2 5 4 2],0.718253066787824
[2 1 3 5 3],0.718252661128059
[1 2 5 1 1],0.718251038488998
[1 3 4 3 6],0.718248604530408
[3 1 4 2 2],0.718056321801778
[2 4 6 3 3],0.718052670863893
[2 4 1 1 5],0.718052265204128
[3 4 2 2 5],0.718052265204128
[5 2 4 4 4],0.718051048224833
[3 4 5 5 1],0.718047802946712
[5 6 5 2 5],0.717856737197378
[3 2 3 5 5],0.717854708898553
[1 3 5 6 5],0.717853086259493
[1 3 2 4 3],0.717852680599727
[2 6 1 5 2],0.717850652300902
[6 2 5 2 5],0.717850652300902
[5 3 2 5 6],0.717845378723957
[1 2 6 3 6],0.717844973064192
[2 2 1 4 1],0.717844567404427
[2 5 1 6 3],0.717653907314857
[3 4 5 4 2],0.717653907314857
[1 1 4 2 5],0.717652284675797
[2 5 4 4 4],0.717650256376971
[5 2 1 1 3],0.717649445057441
[2 4 3 2 6],0.717649445057441
[3 5 4 3 3],0.717646605439086
[3 5 5 2 1],0.717642548841436
[1 3 4 6 6],0.717642143181671
[1 1 5 2 5],0.717454728370221
[1 6 5 2 5],0.717453511390926
[2 4 3 2 5],0.717451888751866
[3 1 6 5 3],0.717451888751866
[1 2 6 3 4],0.717451077432336
[1 4 2 5 6],0.717450671772571
[2 6 4 5 1],0.717450266112806
[6 2 1 5 4],0.717449454793276
[2 4 4 3 3],0.717447020834686
[2 3 2 2 6],0.71744661517492
[2 2 2 2 2],0.71744174725774
[5 3 6 2 6],0.71744012461868
[5 1 1 2 3],0.717254738106056
[1 3 6 6 2],0.71724865320958
[1 1 4 5 5],0.71724621925099
[1 4 3 5 6],0.71724459661193
[3 2 2 6 3],0.7172437852924
[2 5 1 2 5],0.71705069124424
[3 4 1 2 5],0.717047851625884
[1 5 5 6 2],0.717047851625884
[3 1 6 2 3],0.717047851625884
[3 6 4 2 2],0.717046228986824
[2 3 5 6 2],0.717045823327059
[1 4 5 3 2],0.717044606347764
[1 3 4 1 4],0.717043389368469
[1 2 4 6 5],0.717042578048939
[2 6 3 5 2],0.717042578048939
[4 3 5 5 2],0.717040955409879
[2 2 2 2 1],0.717040549750114
[3 2 2 4 3],0.717039738430584
[4 2 5 2 6],0.717036898812228
[3 2 5 1 1],0.717033653534108
[2 4 1 2 1],0.716845833062894
[3 3 2 5 5],0.716845427403128
[5 6 4 5 2],0.716845021743363
[2 4 4 5 1],0.716844616083598
[1 5 1 2 2],0.716843804764068
[1 2 4 6 2],0.716840559485948
[4 2 4 5 6],0.716837314207828
[1 2 4 3 2],0.716646248458493
[3 5 1 5 1],0.716645031479198
[5 2 4 1 3],0.716645031479198
[5 4 5 5 2],0.716644220159668
[3 1 4 4 3],0.716643814499903
[1 5 6 2 4],0.716639757902252
[1 2 3 2 5],0.716639757902252
[2 2 6 1 4],0.716636918283897
[2 6 6 5 5],0.716447880833387
[2 1 4 5 5],0.716445852534562
[5 5 3 5 3],0.716444635555267
[5 6 5 2 2],0.716442607256442
[2 4 1 4 5],0.716442607256442
[2 6 4 2 2],0.716440984617382
[2 2 1 6 5],0.716440984617382
[2 1 6 5 4],0.716439767638087
[2 1 5 4 5],0.716246267930162
[5 2 1 1 4],0.716244239631336
[5 4 5 2 2],0.716242616992276
[1 5 4 4 4],0.716242616992276
[3 6 1 5 5],0.716242211332511
[1 3 3 2 4],0.716241400012981
[1 6 3 5 6],0.716238560394626
[1 3 6 4 6],0.716238154734861
[2 3 4 6 2],0.716237343415331
[1 1 4 2 4],0.716235315116506
[1 2 1 6 4],0.716235315116505
[3 5 4 1 3],0.71623409813721
[1 6 1 5 5],0.716048305964821
[2 4 6 6 3],0.716045872006231
[2 1 1 2 6],0.716043438047641
[2 3 5 3 5],0.71604100408905
[5 2 3 5 5],0.71604100408905
[5 3 5 2 5],0.716040598429285
[3 5 3 2 3],0.71603938144999
[3 5 2 2 5],0.716037353151165
[3 2 1 1 6],0.71603451353281
[5 3 2 5 4],0.716028022976569
[2 4 5 3 6],0.715841013824885
[5 2 1 2 1],0.71583898552606
[2 4 2 5 2],0.71583817420653
[2 2 1 1 2],0.715837768546765
[3 5 6 4 3],0.715837362886999
[1 5 5 1 6],0.715837362886999
[2 1 4 5 6],0.715836145907704
[5 3 1 4 3],0.715835740247939
[3 2 4 4 4],0.715829249691699
[1 3 4 1 5],0.715638995261894
[1 2 5 3 1],0.715638183942364
[5 5 2 5 4],0.715635749983774
[3 2 1 3 3],0.715635344324009
[4 2 2 2 3],0.715634127344713
[3 4 1 2 4],0.715628448108003
[1 5 4 4 5],0.715441844616084
[5 6 6 5 3],0.715438193678198
[1 4 1 2 2],0.715436571039138
[1 4 1 4 3],0.715433731420783
[3 5 2 4 3],0.715433325761018
[5 3 2 2 3],0.715432514441488
[2 3 2 2 4],0.715432514441488
[2 2 1 6 6],0.715429674823132
[3 4 5 4 4],0.715428863503602
[2 2 5 1 2],0.715424401246187
[5 6 4 2 5],0.715243476990978
[5 4 1 2 5],0.715242665671448
[2 5 2 5 5],0.715240231712858
[5 3 4 2 5],0.715239014733563
[1 2 6 3 2],0.715238609073798
[4 2 1 5 3],0.715235769455442
[3 4 4 6 3],0.715235769455442
[1 3 4 3 2],0.715234958135912
[3 4 1 4 3],0.715231712857792
[3 3 3 5 4],0.715228061919906
[1 3 2 2 6],0.715226033621081
[3 2 5 6 6],0.715225222301551
[2 4 5 4 2],0.715040241448692
[2 3 6 4 5],0.715036996170572
[2 5 1 1 6],0.715034156552217
[1 4 5 4 5],0.715033750892452
[4 6 5 5 3],0.715033750892451
[5 2 6 2 2],0.715031722593626
[1 3 5 1 6],0.715030505614331
[3 4 1 6 3],0.715026449016681
[3 3 2 2 2],0.71502482637762
[5 1 5 2 6],0.714835383267346
[2 4 3 5 5],0.714832543648991
[1 5 6 3 3],0.714832137989226
[1 4 6 2 4],0.714830921009931
[3 6 1 5 2],0.714631742065295
[3 6 1 2 6],0.714630525086
[1 5 4 5 1],0.714630525086
[2 3 3 5 5],0.714630119426235
[2 1 5 3 3],0.714628496787175
[1 2 1 4 6],0.714626062828584
[3 2 5 3 6],0.714624034529759
[2 2 1 6 4],0.714623628869994
[1 6 6 5 5],0.7144390536769
[2 4 6 5 2],0.714433780099954
[2 4 3 5 2],0.714432563120659
[2 4 5 6 6],0.714430534821834
[3 2 1 4 5],0.714427289543714
[5 6 5 6 3],0.714427289543714
[2 2 4 1 5],0.714427289543714
[3 3 4 2 1],0.714418770688648
[5 6 5 5 6],0.714230950217433
[1 5 5 4 6],0.714230138897903
[3 4 6 5 4],0.714229733238138
[2 2 6 4 1],0.714229327578373
[5 5 3 5 4],0.714228516258843
[3 3 6 4 3],0.714228516258843
[1 5 5 3 6],0.714227299279548
[2 4 1 1 3],0.714226487960018
[2 6 3 5 6],0.714225676640488
[1 4 4 1 3],0.714224865320958
[2 2 6 3 6],0.714029337314208
[3 5 3 5 2],0.714028525994678
[1 5 1 2 6],0.714028525994678
[1 2 3 2 2],0.714028120334913
[1 5 5 3 2],0.714026497695852
[1 5 1 5 1],0.714024469397027
[4 2 3 5 3],0.714023658077497
[3 1 4 5 4],0.714023252417732
[3 2 1 4 6],0.714019601479847
[1 6 5 2 6],0.713824073473097
[5 1 4 2 6],0.713824073473097
[2 3 1 2 1],0.713823667813332
[3 2 5 4 5],0.713822450834036
[2 2 5 6 2],0.713821639514506
[2 3 5 6 5],0.713626922827286
[1 1 5 4 2],0.713626111507756
[1 2 5 1 6],0.713623677549166
[2 5 2 2 2],0.713623677549166
[2 2 5 3 2],0.713622866229636
[2 2 1 4 2],0.713622054910106
[2 2 2 6 3],0.713622054910106
[2 2 2 4 3],0.713621243590576
[5 2 1 6 3],0.713620432271045
[3 6 2 5 6],0.71361921529175
[1 2 6 4 6],0.71361921529175
[5 3 6 2 2],0.71342530992406
[3 3 3 5 3],0.71342287596547
[3 5 3 5 6],0.713420847666645
[2 3 3 5 2],0.71342044200688
[2 2 3 1 4],0.713419225027585
[5 4 4 2 5],0.71322978191731
[2 4 2 2 2],0.71322572531966
[2 6 2 5 5],0.71322572531966
[1 3 2 2 5],0.713222074381775
[2 6 4 6 3],0.713221263062244
[5 2 3 2 3],0.713217206464594
[5 2 6 5 5],0.713027357694554
[1 3 5 4 5],0.713024923735964
[2 4 3 2 4],0.713022084117609
[2 5 4 1 3],0.713021678457844
[1 1 4 5 4],0.713020055818784
[2 3 5 4 1],0.713020055818784
[1 2 5 6 5],0.713019244499254
[2 4 2 2 5],0.713019244499254
[1 4 2 2 6],0.713018838839488
[1 4 5 2 1],0.713018027519958
[2 2 1 3 6],0.713017621860193
[2 2 6 6 4],0.713016810540663
[3 3 1 2 4],0.713016404880898
[4 2 1 5 4],0.713013159602778
[5 3 1 2 5],0.712826150451094
[5 2 1 4 6],0.712820065554618
[3 3 4 3 3],0.712820065554618
[1 2 2 2 1],0.712820065554618
[2 2 6 6 5],0.712817225936263
[2 5 1 4 3],0.712815197637438
[3 5 1 2 4],0.712814386317907
[1 3 6 4 5],0.712621697929513
[5 2 2 5 5],0.712620480950217
[1 4 5 3 4],0.712619669630687
[4 2 5 2 5],0.712616424352567
[1 4 1 2 4],0.712616424352567
[5 2 2 5 6],0.712616424352567
[2 3 5 1 4],0.712610339456091
[2 6 5 4 4],0.712609122476796
[1 4 6 5 5],0.712425358603232
[2 5 2 2 5],0.712420490686052
[1 3 1 5 1],0.712419679366522
[1 6 2 5 6],0.712418868046992
[5 2 5 4 4],0.712418462387227
[3 1 5 2 2],0.712417651067697
[1 3 5 3 2],0.712415217109106
[1 4 5 6 4],0.712415217109106
[2 2 1 1 5],0.712414811449341
[3 3 6 2 1],0.712413594470046
[1 5 2 4 3],0.712413594470046
[3 6 1 2 4],0.712411971830986
[3 5 6 5 5],0.712224962679302
[1 3 6 3 2],0.712222123060946
[5 6 1 5 6],0.712218066463296
[1 4 1 2 5],0.712216849484001
[1 2 6 4 5],0.712216849484001
[5 6 4 5 4],0.712216849484001
[2 2 6 6 1],0.712216443824236
[5 2 5 1 3],0.712215632504706
[3 5 5 4 4],0.712215632504706
[3 2 5 3 5],0.712213198546115
[2 3 1 4 4],0.712213198546115
[6 2 1 2 3],0.71221198156682
[1 3 4 1 6],0.71220954760823
[2 3 4 1 6],0.712209141948465
[3 5 5 4 5],0.712016047900305
[3 6 5 4 3],0.712014425261245
[1 2 6 3 5],0.712014425261245
[2 6 5 2 2],0.71201401960148
[2 3 1 1 3],0.712012802622185
[1 3 4 6 5],0.712012802622185
[2 6 3 2 3],0.712011585642889
[1 6 3 2 3],0.712011585642889
[2 2 6 3 4],0.712011179983125
[1 3 5 6 6],0.712010368663594
[1 4 5 4 6],0.711816057636139
[2 5 5 1 6],0.711810378399429
[4 2 4 5 2],0.711809567079899
[3 3 1 5 1],0.711807538781074
[2 4 1 1 6],0.711807538781074
[2 6 5 6 4],0.711803887843188
[3 2 5 4 1],0.711802265204128
[1 4 2 2 5],0.711611605114558
[2 2 5 6 1],0.711607954176673
[1 3 4 6 4],0.711607548516908
[5 5 5 5 6],0.711416482767573
[2 1 4 2 2],0.711416482767573
[5 4 1 2 6],0.711415265788278
[2 1 1 2 5],0.711412831829688
[1 1 2 5 3],0.711412426169923
[2 6 5 4 3],0.711412020510158
[2 6 6 5 6],0.711411209190628
[3 2 4 3 3],0.711407558252742
[3 1 4 5 2],0.711407152592977
[3 2 1 4 4],0.711405935613682
[1 6 1 5 2],0.711212435905757
[1 6 6 5 4],0.711210407606932
[2 2 4 4 2],0.711208379308107
[2 1 4 2 4],0.711206351009282
[2 2 3 5 1],0.711205945349517
[1 3 5 3 5],0.711204728370221
[3 3 5 6 3],0.711203105731161
[5 5 5 2 2],0.711010417342766
[3 5 5 1 4],0.711007983384176
[1 6 2 2 4],0.711007983384176
[2 3 6 2 4],0.711005549425586
[3 2 5 1 6],0.711000681508405
[1 3 6 3 6],0.710999058869345
[1 5 5 4 5],0.710811238398131
[2 5 5 6 4],0.710810832738366
[1 3 3 2 3],0.710808398779775
[2 3 4 6 4],0.710806776140715
[1 3 5 2 1],0.71080637048095
[1 2 2 4 3],0.71080555916142
[1 3 5 6 4],0.71080474784189
[2 2 1 1 1],0.710798662945414
[3 2 6 1 3],0.710604351917959
[2 1 4 5 2],0.710604351917959
[3 2 2 2 2],0.710598672681249
[2 5 5 4 2],0.710408823911209
[2 5 6 4 3],0.710406795612384
[5 4 4 2 4],0.710406389952619
[3 5 1 4 3],0.710403144674499
[1 2 1 1 4],0.710401927695204
[4 2 4 2 4],0.710401116375673
[3 3 5 2 1],0.710400305056143
[1 1 1 2 3],0.710399899396378
[3 4 5 1 3],0.710397871097553
[3 1 2 5 3],0.710204371389628
[2 2 1 3 5],0.710203965729863
[2 6 1 5 5],0.710203560070098
[2 6 5 2 6],0.710202748750568
[5 5 5 2 4],0.710201126111508
[1 2 5 4 1],0.710198286493153
[3 5 2 2 6],0.710198286493153
[2 6 1 2 4],0.710197880833387
[3 5 2 2 2],0.710197069513857
[6 2 4 2 3],0.710197069513857
[2 2 3 2 4],0.710196663854092
[1 3 1 2 4],0.710005192444992
[1 2 3 2 6],0.710004381125463
[5 6 5 2 4],0.710003569805932
[1 4 5 1 3],0.709997079249692
[5 3 5 2 4],0.709995456610632
[5 2 5 3 3],0.709802362562472
[2 3 2 2 5],0.709801551242941
[2 1 2 5 3],0.709801145583177
[3 6 3 5 3],0.709799117284351
[1 4 4 2 6],0.709799117284351
[3 5 5 5 1],0.709798711624586
[3 4 1 5 5],0.709797088985526
[3 2 3 2 3],0.709795060686701
[2 2 2 5 2],0.709794249367171
[2 2 6 4 4],0.709792221068345
[1 5 5 1 4],0.709601560978776
[1 6 2 5 4],0.709599938339716
[2 2 6 3 5],0.709599938339716
[1 6 6 5 6],0.709599127020186
[4 2 6 2 3],0.709596693061595
[2 4 5 6 4],0.70959628740183
[2 2 6 1 1],0.709592636463945
[2 4 1 2 2],0.709401976374375
[3 6 6 2 3],0.709401165054845
[2 4 5 3 4],0.709400353735315
[2 4 6 5 1],0.70939913675602
[2 5 5 4 6],0.70939832543649
[3 2 1 1 3],0.709396297137665
[2 3 5 6 6],0.709396297137665
[5 5 2 2 3],0.7093958914779
[3 2 5 3 2],0.70939508015837
[3 2 3 5 2],0.709394674498604
[3 3 5 1 3],0.709392646199779
[1 1 5 5 6],0.709200769130914
[3 5 6 5 1],0.709199957811384
[1 2 2 5 1],0.709198335172324
[1 2 3 5 1],0.709197929512559
